Customer_ID,Customer_Name,Contact_Name,Contact_Email,Contact_Phone,Industry,Region,Annual_Revenue,Total_Employees,Account_Manager,Last_Contact_Date,Lead_Source,Priority,Open_Tickets,Closed_Tickets,Customer_Satisfaction_Score,Potential_Opportunity_Value,Current_Contract_Value
CUST-02914,Inc Garner Ltd,Bradley Huffman,elee@george.info,-3859,Technology,United States,752564129.9,4874,Bradley Huffman,4/8/2020 13:57,Referral,High,5,36,3.71,640141.34,3863060.6
CUST-02915,Inc Cook Inc,Mr. Robert Johnson,thomasmichelle@harris.net,-9311,Magnetics,United States,82025189.51,1845,Mr. Robert Johnson,11/1/2020 15:55,Cold Call,Low,7,10,4,132157.1,2560133.06
CUST-02916,Group Cooper Inc,Bethany Stevens,vincentelaine@simmons.org,-6700,Technology,United States,564702188.6,2276,Bethany Stevens,2/26/2020 9:39,Trade Show,Low,19,39,2.1,21350.81,1294070.6
CUST-02917,and Sons Walker and Sons,Sean Harvey,ecampbell@gmail.com,-2229,Automotive,United States,92943469.73,2560,Sean Harvey,11/9/2020 14:12,Referral,High,4,16,2.09,655361.49,160334.61
CUST-02918,"Inc Morse, Ramirez and Brown",Sarah Hernandez,veronicadavis@washington.biz,-9199,Technology,United States,568726836.9,5067,Sarah Hernandez,7/22/2020 11:58,Cold Call,Low,5,14,2.53,234239.98,6674692.65
CUST-02919,"PLC Jackson, Vang and Richardson",Darrell Boyd,richard17@hotmail.com,-3228,Manufacturing,United States,516088881.1,6355,Darrell Boyd,7/23/2020 8:59,Cold Call,High,1,22,4.83,254775.11,4827284.93
CUST-02920,Group Curry-Henderson,Stephanie Leon,felicia50@sampson.com,-7483,Energy,United States,639828726.6,4340,Stephanie Leon,2/15/2020 9:38,Referral,Low,2,17,1.21,562395.9,5389263.48
CUST-02921,PLC Brown PLC,Brandi Elliott,brandonsanders@sanders.com,-10166,Automotive,United States,356378230.1,9399,Brandi Elliott,11/8/2020 14:10,Online,Medium,10,45,4.01,963755.9,4453154.58
CUST-02922,Group Gomez Ltd,Sean Jackson,levinestephanie@yahoo.com,-10518,Magnetics,United States,584481669.5,2526,Sean Jackson,8/24/2020 15:58,Cold Call,Low,5,16,1.24,401451.03,5774608.59
CUST-02923,"Inc Lester, Meyer and Avila",Kevin Hess,marynelson@yahoo.com,-7865,Magnetics,United States,82735531.57,7508,Kevin Hess,2/13/2020 11:10,Referral,Low,5,48,4.45,908951.74,7900469.59
CUST-02924,Ltd Griffith-Smith,Carolyn Powell,kevinsimmons@stark.com,-7271,Manufacturing,United States,182363711.2,1726,Carolyn Powell,6/2/2020 13:43,Trade Show,High,3,23,1.28,293606.33,9466376.5
CUST-02925,Ltd Martin-Wade,Kelly Lee,robert56@lloyd.com,-3163,Manufacturing,United States,447980882.9,636,Kelly Lee,7/18/2020 14:28,Trade Show,High,1,11,3.68,39488.7,8302085.55
CUST-02926,Inc Vega-Livingston,Chad Stevens,fieldsgrant@kim.com,-5798,Technology,United States,767548325.2,4162,Chad Stevens,11/27/2020 13:11,Referral,Medium,9,17,1.66,43953.06,5298656.09
CUST-02927,LLC Briggs-Smith,Kristen Johnson,ntaylor@jones.biz,-10775,Defense,United States,368262458.4,486,Kristen Johnson,6/30/2020 12:21,Cold Call,Medium,11,26,4.65,570277.46,5252613.93
CUST-02928,LLC Smith Ltd,Jason Roberson,cynthiareed@yahoo.com,-10483,Defense,United States,526909287.4,437,Jason Roberson,4/28/2020 10:21,Online,Medium,9,36,2.79,202010.57,7740464.65
CUST-02929,"LLC Rose, Boyd and Ramirez",Matthew Sullivan,gregorybrooks@gmail.com,-6304,Defense,United States,622914275.1,6078,Matthew Sullivan,4/17/2020 9:12,Trade Show,Medium,8,37,1.85,278459.55,5655962.7
CUST-02930,"PLC Ramsey, Hughes and Archer",Joy Coleman,hoganadam@hotmail.com,-3017,Automotive,United States,441414865.9,2182,Joy Coleman,1/6/2020 12:34,Online,Low,8,1,4.38,934125.59,6539015.29
CUST-02931,Group Reyes Ltd,Brandon Phelps,richardlewis@yahoo.com,-7155,Manufacturing,United States,699686439.5,1351,Brandon Phelps,12/15/2020 14:18,Referral,Medium,13,7,4.79,158897.65,8076185.33
CUST-02932,"Inc Webster, Walker and Gilbert",Paul Holt,davidfoster@yahoo.com,-2769,Automotive,United States,471548117.1,2360,Paul Holt,4/4/2020 12:37,Trade Show,High,12,27,2.67,121167.47,3104269
CUST-02933,"Ltd Clark, Osborne and Hayes",Charles Green,qjames@yahoo.com,-10774,Energy,United States,458881800.6,1205,Charles Green,6/27/2020 9:52,Cold Call,Medium,9,41,3.94,788272.96,5012448.11
CUST-02934,Ltd Hernandez PLC,Steven Archer,eric03@price.com,-6672,Energy,United States,175493230.2,5096,Steven Archer,9/14/2020 11:24,Online,Low,17,26,4.1,339699.85,129976.36
CUST-02935,LLC Carter-Robertson,Jessica Stevens,ncarrillo@dyer.biz,-4387,Technology,United States,113484285.9,7721,Jessica Stevens,8/1/2020 16:08,Cold Call,Medium,18,49,4.58,714188.05,12856.16
CUST-02936,"Group Cox, Hatfield and Sanford",Jeffrey Browning,laurawebb@brown-gonzalez.biz,-9028,Manufacturing,United States,427813295.8,5191,Jeffrey Browning,6/3/2020 14:52,Online,Low,15,29,2.28,58033.23,4908823.37
CUST-02937,"Inc Jacobson, Johnson and Jones",Isaiah Brooks,mike33@nguyen-parrish.info,-7446,Automotive,United States,596371425.5,6094,Isaiah Brooks,3/21/2020 8:22,Referral,High,4,45,2.95,241534.91,8714823.32
CUST-02938,Inc Terry-Jones,Kimberly Avila,nancyharris@hotmail.com,-2546,Technology,United States,334425399.2,6987,Kimberly Avila,8/22/2020 12:01,Online,Medium,7,0,3.92,719824.95,2582796.96
CUST-02939,and Sons Brown-Mccarthy,Jon Maldonado,christina25@hotmail.com,-8792,Magnetics,United States,107642344.4,8175,Jon Maldonado,12/26/2020 15:36,Online,Low,17,38,2.73,408827.49,4931983.02
CUST-02940,PLC Young Ltd,Beth Hart,kelsey58@thornton-manning.org,-10372,Defense,United States,119924193.5,7574,Beth Hart,12/17/2020 13:08,Referral,Low,4,20,2.98,551040.96,2733461.55
CUST-02941,Inc Woodward Group,Tony Love,gonzalezjustin@hotmail.com,-4343,Energy,United States,296604407.9,5110,Tony Love,11/7/2020 12:10,Online,Medium,9,33,3.48,926617.66,9662923.62
CUST-02942,LLC Villa PLC,Shawn Lopez,bryan16@dunn.com,-4200,Technology,United States,544177327.7,2954,Bryan Robertson,3/7/2020 10:51,Referral,Medium,17,2,2.78,963669.56,7465173.44
CUST-02943,Group Gordon Group,James Arnold,stephen65@jimenez-morris.com,-10215,Automotive,United States,956081729.4,9920,James Arnold,7/16/2020 12:43,Referral,Medium,5,6,2.74,689491.83,3045282.21
CUST-02944,"and Sons Washington, Cortez and Ellis",Samantha Cross,richardstevens@henderson.net,-9034,Technology,United States,236488003.1,750,Samantha Cross,11/22/2020 8:13,Online,Medium,10,8,3.65,197923.61,8745345.79
CUST-02945,"Group Choi, Montoya and Bryant",Kelly Hale,uellis@hotmail.com,-8614,Technology,United States,986594571,3453,Kelly Hale,10/20/2020 10:26,Trade Show,High,0,2,1.14,619085.01,6144878.31
CUST-02946,PLC Burgess LLC,John Smith,amanda86@yahoo.com,-5457,Automotive,United States,728267414.5,8537,John Smith,12/17/2020 12:12,Referral,Low,15,47,2.96,42468,5042193.71
CUST-02947,PLC Mills-Morgan,Oscar Cox,mark93@bowers.com,-8431,Magnetics,United States,396830790.8,2173,Oscar Cox,2/17/2020 13:45,Referral,Low,1,7,1.21,941269.71,3037448.58
CUST-02948,"Group Gentry, Becker and Mercado",Christina Campos,thomaskathryn@hotmail.com,-11139,Technology,United States,147598738.3,6955,Christina Campos,11/10/2020 12:35,Referral,Medium,1,38,1.23,322819.71,1942751.36
CUST-02949,Ltd Burns Group,Harry Huber,karen86@ballard.com,-10585,Magnetics,United States,404932012.9,5260,Harry Huber,6/23/2020 9:53,Referral,High,13,22,2.42,142022.99,8405326.61
CUST-02950,Ltd Garcia-Greer,Emily Lloyd MD,brandonlewis@hotmail.com,-9827,Defense,United States,341513346.5,5179,Emily Lloyd MD,3/3/2020 16:29,Trade Show,Medium,12,23,3.98,92569.81,7979671.68
CUST-02951,LLC Payne Inc,Amy Cain,parrishshane@santiago.com,-5717,Energy,United States,153637344.8,8572,Amy Cain,3/9/2020 14:28,Online,Medium,15,23,2.05,593766.4,2297786.07
CUST-02952,"Ltd Hawkins, Bender and Jones",Curtis Copeland,michelle21@gmail.com,-7702,Technology,United States,551166494.1,7440,Curtis Copeland,12/28/2020 11:16,Trade Show,Low,2,38,1.21,429562.78,4805395.01
CUST-02953,"PLC Smith, Robinson and Holmes",Douglas Turner,qmartinez@roman.com,-2800,Magnetics,United States,307386633.8,7594,Douglas Turner,3/21/2020 12:02,Cold Call,Low,2,9,1.39,804986.34,9005693.62
CUST-02954,and Sons Lee Inc,Daniel Holloway,walternorris@harris-baker.com,-8206,Manufacturing,United States,234664503.8,8049,Daniel Holloway,10/30/2020 8:34,Cold Call,Medium,4,26,2.7,293082.19,3487183.05
CUST-02955,Ltd Hall-Melton,Angela Jones,samantha82@harmon-brown.org,-7990,Defense,United States,808062176.8,2238,Angela Jones,7/22/2020 14:18,Trade Show,High,11,4,1.32,792219.48,6452040.55
CUST-02956,Group Rice-Campbell,Michelle Walls,heather06@hotmail.com,-5680,Magnetics,United States,876260051.7,2508,Michelle Walls,10/18/2020 12:26,Cold Call,Medium,10,45,2.44,984114.03,6165935.61
CUST-02957,"Ltd Greer, Monroe and White",Todd Miller,charlesharmon@gmail.com,-7678,Automotive,United States,628283297,7608,Todd Miller,5/17/2020 9:37,Referral,Medium,12,5,2.98,135080.88,8874164.98
CUST-02958,LLC Clark-Blake,Willie Kelly,castilloashley@webster.com,-9067,Energy,United States,619247094.2,7899,Willie Kelly,8/14/2020 13:42,Trade Show,Medium,4,25,1.75,818812.25,8888946.87
CUST-02959,LLC Phillips-Lee,Kimberly Barron,mathewelliott@austin.biz,-10749,Manufacturing,United States,620236835.8,5756,Kimberly Barron,1/11/2020 14:05,Cold Call,Medium,9,19,4.6,982339.15,9705966.65
CUST-02960,"Inc Turner, Mccoy and Moore",Morgan Holmes,tracybarnett@gmail.com,-3855,Energy,United States,899803611.8,5076,Timothy Washington,7/28/2020 13:17,Referral,Medium,15,19,2.15,577869.87,4766131.05
CUST-02961,PLC Hanna-Roberts,Catherine Kramer,acamacho@hotmail.com,-2220,Defense,United States,883792126.6,6719,Catherine Kramer,4/3/2020 11:41,Cold Call,Low,7,1,2.29,162872.93,7469889.24
CUST-02962,LLC Stanley-Smith,Brian Brown,parker48@yahoo.com,-7422,Magnetics,United States,174695265.1,3666,Brian Brown,1/22/2020 9:35,Online,Low,5,6,1.62,126840.89,3430398.65
CUST-02963,Inc Brown-Castro,Allison Richardson,zwest@porter.com,-9652,Manufacturing,United States,376686387,5711,Allison Richardson,12/10/2020 13:28,Online,Low,8,8,1.45,594765.87,5909567.13
CUST-02964,and Sons Bryan and Sons,Debra Roberts,zamoraadriana@yahoo.com,-2965,Manufacturing,United States,692867748.6,5223,Marissa Jordan,11/19/2020 16:56,Referral,Medium,10,8,1.68,798145.46,4267416.1
CUST-02965,Group Mack Inc,Michael Sutton,nicholas30@hotmail.com,-3573,Technology,United States,741796654.6,9051,Michael Sutton,11/15/2020 13:18,Trade Show,Low,19,11,4.37,936411.99,1397522.91
CUST-02966,LLC Gardner Group,Eric Wright,danacarey@gmail.com,-6193,Automotive,United States,389715881.9,7682,Eric Wright,4/1/2020 16:04,Referral,Medium,14,17,2.47,902887.73,4901326.03
CUST-02967,"PLC Parks, Hernandez and Allen",Michael Moreno,christinacook@yahoo.com,-10222,Magnetics,United States,764727367.6,4909,Adam Parker,7/29/2020 15:36,Trade Show,Medium,16,11,4.67,552490.85,5046905.67
CUST-02968,Group Foster-Newton,Ruth Kline,barrysheila@yahoo.com,-8818,Technology,United States,459630245.8,2865,Ruth Kline,12/10/2020 10:15,Referral,Medium,2,47,1.36,479526.69,905081.63
CUST-02969,"Ltd Olson, Burke and Jackson",Jason Smith,jamespatel@hotmail.com,-6659,Energy,United States,812076812.9,4685,Jason Smith,5/23/2020 14:13,Trade Show,Medium,7,19,3.02,603926.07,3010301.37
CUST-02970,and Sons Green LLC,Lori Rivers,matthew70@gmail.com,-10579,Manufacturing,United States,933465183,1896,Lori Rivers,7/10/2020 12:37,Trade Show,Low,0,16,3.46,64652.42,9349748.3
CUST-02971,Ltd Miles-Figueroa,Allison Hernandez,lisa36@yahoo.com,-7515,Automotive,United States,581987475,1205,Susan Smith,2/16/2020 9:48,Online,Low,9,35,2.85,996090.52,3003110.5
CUST-02972,Group Gordon-Santos,Erika Murphy,nathanduran@yahoo.com,-9476,Technology,United States,989805208.1,9453,Erika Murphy,9/13/2020 12:53,Cold Call,Medium,8,44,4.98,838777.6,6961684.1
CUST-02973,"and Sons Duarte, Ramirez and Williamson",Hannah Cordova,pittmanmaria@lee.com,-11127,Technology,United States,102571697.7,1801,Hannah Cordova,6/16/2020 14:36,Online,Low,19,17,1.45,341703.17,8892929.43
CUST-02974,"PLC Bell, Griffin and Garcia",John Clark,jamiecarlson@hotmail.com,-9344,Defense,United States,103905852,6931,John Clark,10/30/2020 10:02,Online,Medium,4,25,3.12,776976.1,9957819.84
CUST-02975,Group Mckenzie-Taylor,Jennifer Anderson,vrobbins@hotmail.com,-7100,Automotive,United States,338029024.4,2462,Jennifer Anderson,1/19/2020 13:54,Trade Show,Low,10,48,1.8,468628.97,1267335.84
CUST-02976,"and Sons Bates, Ramirez and Moore",Tricia Perez,madison18@burns-caldwell.com,-10622,Manufacturing,United States,332450801.4,2463,Tricia Perez,5/3/2020 10:48,Online,Medium,11,35,4.84,400785.41,1882751.93
CUST-02977,"LLC Hammond, Monroe and Taylor",Diamond Garcia,rosefernando@gmail.com,-7570,Magnetics,United States,763815192.2,7453,Diamond Garcia,8/29/2020 8:05,Cold Call,High,19,43,3.97,91572.23,2267322.75
CUST-02978,PLC Jones-Bush,Ryan Flores,chad66@gmail.com,-11572,Magnetics,United States,82763515.06,4516,Ryan Flores,8/2/2020 16:40,Trade Show,Medium,14,20,1.45,814137.2,9973107.8
CUST-02979,"Group Garcia, Gibbs and Murphy",Shelly Jones,christina74@noble.com,-9301,Defense,United States,803629972.7,3712,Shelly Jones,8/11/2020 12:49,Referral,Medium,1,27,3.77,849591.47,8938791.59
CUST-02980,"PLC Potts, Bates and Case",Sandra Thompson,usantos@hotmail.com,-4757,Technology,United States,255256168.5,2712,Sandra Thompson,8/15/2020 9:12,Cold Call,High,1,12,1.54,480944.58,7765101.82
CUST-02981,Group Rodriguez-Greene,Elizabeth Turner,christopher91@gmail.com,-6524,Energy,United States,199682792.3,4292,Elizabeth Turner,3/3/2020 8:36,Online,Low,14,40,4.07,457712.72,1661323.09
CUST-02982,"and Sons Cummings, Calderon and Arnold",Leslie Smith,ellisondave@johnson-smith.com,-6151,Defense,United States,327668105.8,1648,Leslie Smith,4/8/2020 15:20,Cold Call,High,18,10,2.54,237144.23,8924299.62
CUST-02983,Ltd Jackson-Robinson,Janice Sanchez,shelia75@drake-cooley.com,-5358,Energy,United States,170733082.2,1500,Janice Sanchez,2/19/2020 11:09,Referral,Medium,1,35,4.48,714020.97,3088390.78
CUST-02984,LLC Mcdowell-Mckenzie,Alexander Cain,mary73@gmail.com,-5168,Defense,United States,999504535.1,2726,Alexander Cain,3/20/2020 8:37,Referral,Medium,8,31,2.36,538845.89,2220189.43
CUST-02985,"Ltd Jackson, Myers and Olson",Kimberly Salinas,scalhoun@yahoo.com,-3091,Automotive,United States,246879492.8,6595,Christine Johnson,7/24/2020 16:45,Referral,Medium,11,18,4.09,843084.6,5656718.89
CUST-02986,Ltd Moore-Roberson,Kathleen Powers,simmonsshelby@arnold-kelly.com,-7503,Magnetics,United States,724294636.3,9316,Kathleen Powers,9/27/2020 11:51,Cold Call,Low,0,1,2.11,15955.6,3948550.86
CUST-02987,Group Meadows-Lyons,Kelsey Henson,sandrajones@yahoo.com,-9380,Manufacturing,United States,912179259.2,858,Kelsey Henson,10/5/2020 10:32,Online,High,0,20,2.31,636263.47,532926.08
CUST-02988,and Sons Brown-Pacheco,Aaron Ross,vlong@wright.com,-7078,Energy,United States,221555105.1,2278,Penny Caldwell,5/29/2020 9:21,Cold Call,Low,14,13,3.93,629704.6,5059168.49
CUST-02989,Group Rice LLC,Patrick Copeland,cmarquez@hall.biz,-4479,Defense,United States,241268246,4426,Patrick Copeland,12/27/2020 12:49,Cold Call,High,2,13,1.9,93592.87,4443555.93
CUST-02990,"PLC Jones, Dunlap and Gibbs",Heather Chaney,timothy89@bennett.biz,-5087,Automotive,United States,367948131.8,2685,Heather Chaney,6/3/2020 16:10,Trade Show,High,17,33,2.82,488554.82,9137228.35
CUST-02991,"LLC Dyer, Chavez and Johnson",Jonathan Mitchell,fscott@yahoo.com,-9343,Technology,United States,628299628.8,6431,Jonathan Mitchell,7/16/2020 8:30,Cold Call,High,15,15,2.83,892450.96,1790906.68
CUST-02992,"and Sons Jones, Roberts and Robertson",Johnny Davis,hzamora@johnson-marshall.com,-6981,Technology,United States,538586929.4,3744,Johnny Davis,9/5/2020 10:03,Referral,Low,3,34,4.8,124341.29,3748456.21
CUST-02993,Ltd Jones-Powell,Carl Hunter,michaelgarcia@yahoo.com,-9010,Technology,United States,162505616.5,9686,Carl Hunter,10/22/2020 10:09,Referral,Low,17,36,2.6,336163.36,4726767.51
CUST-02994,"PLC Woods, Lee and Vang",Cynthia Ellis,christensenkelsey@johnson.com,-6489,Automotive,United States,301655903.1,7081,Bianca Carpenter,5/23/2020 9:53,Cold Call,Low,5,26,3.89,251239.01,4667136.76
CUST-02995,LLC Munoz and Sons,Nicole Hughes,joseph76@james-robinson.com,-6575,Energy,United States,595525439.1,9973,Nicole Hughes,10/20/2020 12:29,Trade Show,Medium,10,45,1.2,131577.43,3568186.42
CUST-02996,"Group Phillips, Reed and Rios",Matthew Clark,tjackson@gmail.com,-5912,Manufacturing,United States,175997978,8202,Matthew Clark,12/29/2020 14:11,Online,High,10,19,3.24,91797.9,5702026.89
CUST-02997,"LLC Foster, Wilson and Ayala",Tracey Mckenzie,millerchristopher@gmail.com,-11071,Automotive,United States,775920061.8,6993,Tracey Mckenzie,8/15/2020 10:22,Referral,High,19,47,4.06,940302.03,4607519.91
CUST-02998,and Sons Lynch-Lloyd,Melissa Cook,lauren13@gmail.com,-9232,Defense,United States,290828769.5,1382,Melissa Cook,4/21/2020 8:30,Online,Low,7,7,2.99,904193.28,4772302.72
CUST-02999,"Ltd Turner, Carter and Hunt",Barbara Richardson,sabrina31@hotmail.com,-10117,Manufacturing,United States,391579775,3777,Barbara Richardson,7/7/2020 12:02,Trade Show,Medium,19,48,2.31,616944.6,9287021.03
CUST-03000,"Group Fisher, Glenn and May",Barbara Hobbs,hgreen@gmail.com,-4228,Magnetics,United States,792708440.8,7446,Barbara Hobbs,4/15/2020 16:55,Trade Show,Medium,7,34,2.99,833448.67,2993224.69
CUST-03001,Lord Corporation,Cheryl Rodriguez,hopkinsjoseph@gmail.com,-4170,Manufacturing,United States,574464368.8,1620,Cheryl Rodriguez,8/7/2020 8:01,Online,Medium,2,20,3.55,523504.54,4154031.23
CUST-03002,PLC Reed LLC,Jason Barry,andrewramsey@gmail.com,-10692,Energy,United States,368317092,7082,Jason Barry,1/7/2020 10:29,Online,Low,17,21,1.24,398786.54,9350827.25
CUST-03003,Group Dunn-Jones,Mary Gibbs,kevinjohnson@hotmail.com,-2342,Defense,United States,813154299.5,4212,Mary Gibbs,9/15/2020 16:05,Online,Low,1,8,3.32,318676.6,2173556.26
CUST-03004,"Inc Medina, Davis and Henry",Clayton Thornton,qbennett@thompson.com,-10747,Energy,United States,239744462.1,7245,Clayton Thornton,9/23/2020 9:52,Cold Call,Medium,16,31,3.75,50685.06,8928250.1
CUST-03005,Inc Cruz and Sons,Jerome Jones,matthewbruce@bryant.com,-10407,Magnetics,United States,659237475,2486,Jerome Jones,5/25/2020 14:45,Referral,High,7,45,1.49,117994.08,7034363.48
CUST-03006,"Group Tate, Berger and Park",Tyler Hayden,jessicanielsen@schwartz.com,-4596,Energy,United States,210751099.1,5535,Tyler Hayden,3/19/2020 16:32,Online,High,12,33,3.8,262946.49,1387245.72
CUST-03007,Ltd Johnson-Mclean,Bernard Carrillo,ubullock@caldwell-jones.com,-6119,Energy,United States,882378979.4,2963,Bernard Carrillo,12/2/2020 15:15,Cold Call,Low,4,18,2.23,351359,8593787.93
CUST-03008,and Sons Cruz-Baker,Raven Green,amandarichardson@yahoo.com,-4183,Automotive,United States,71770542.52,1704,Raven Green,5/26/2020 13:56,Cold Call,Medium,6,10,1.33,120275.14,2901200.02
CUST-03009,"Group Martin, Carter and Cook",Shannon Dawson,orice@jensen-roberts.biz,-11031,Automotive,United States,921820134,367,Shannon Dawson,9/29/2020 13:51,Online,Low,8,17,3.96,481672.11,7622956.63
CUST-03010,"and Sons Johnson, Conley and Baxter",Laurie Carroll,halleugene@gmail.com,-3761,Energy,United States,433232448.4,7410,Laurie Carroll,12/19/2020 16:37,Online,Low,12,1,3.24,997412.18,1088167.56
CUST-03011,Group Cruz PLC,Gregg Lee,wenglish@yahoo.com,-2870,Automotive,United States,601470714.1,4416,Gregg Lee,10/1/2020 16:56,Referral,Medium,7,8,2.28,609234.37,7705974.13
CUST-03012,"PLC Wang, Thomas and Villarreal",Megan Gonzalez,donaldgonzalez@yahoo.com,-6866,Technology,United States,789414752.3,9516,Megan Gonzalez,5/21/2020 11:53,Online,High,16,23,4.87,734028.89,2754583.92
CUST-03013,Group Graham-Blair,Terry Booth,pamela56@yahoo.com,-7988,Technology,United States,635098756,3827,Terry Booth,9/21/2020 11:15,Cold Call,Medium,8,35,3.47,680691.87,7567959.2
CUST-03014,Group Ramsey PLC,Deanna Newton,gonzalezjames@thompson.com,-11120,Magnetics,United States,149564066.3,5700,Deanna Newton,12/26/2020 12:24,Cold Call,High,13,15,3.09,637987.62,9325002.86
CUST-03015,"and Sons Davis, Johnson and Marks",Victoria Rodriguez,hansonlevi@mathis.com,-3878,Defense,United States,907106981.2,6827,Victoria Rodriguez,9/30/2020 11:02,Cold Call,Low,14,41,1.41,171543.6,9080518.59
CUST-03016,"Ltd Cohen, Bell and Ross",Joseph Hawkins,paulwhitaker@hotmail.com,-10393,Technology,United States,741832408.7,2744,Joseph Hawkins,1/20/2020 13:41,Trade Show,Low,3,35,4.3,855938.13,5889842.34
CUST-03017,"Inc Patterson, Anderson and Thomas",Robert Mckenzie,susan75@harrison-barber.com,-4945,Magnetics,United States,984545905.5,2177,Robert Mckenzie,1/10/2020 8:18,Trade Show,High,9,10,1.56,632419.3,2241624.41
